,EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,Province/Territory,EVENT START DATE,FATALITIES,INJURED/INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY/PEOPLE AFFECTED,MAGNITUDE,start_date,end_date,Difference,Region,Province_Name
97,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"Colchester, Pictou, Antigonish, Inverness, Victoria, Cumberland and Halifax NS",NS,2008-08-29 00:00:00,0.0,0.0,0.0,580000.0,484943.0,2008-08-31 00:00:00,580000.0,,,,,,,0.0,0.0,2008-08-29,2008-08-31,2,Eastern Canada,Nova Scotia
98,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Eastern Quebec and Northwest New Brunswick,Multiple Provinces,2008-08-02 00:00:00,2.0,0.0,0.0,225000.0,188124.5,2008-08-02 00:00:00,225000.0,,,,,,,0.0,0.0,2008-08-02,2008-08-02,0,Eastern Canada,Multiple Provinces
99,Disaster,Natural,Biological,Epidemic,Across Canada,Multiple Provinces,2008-08-01 00:00:00,22.0,57.0,0.0,,,0/08/2008  ,,,,,,,,0.0,0.0,2008-08-01,2008-01-08,-206,Across Canada,Multiple Provinces
100,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"West of Gander, East to Hare Bay, South to Swift Current NL",NL,2008-07-30 00:00:00,0.0,0.0,0.0,710000.0,593637.2,2008-07-30 00:00:00,710000.0,,,,,,,0.0,0.0,2008-07-30,2008-07-30,0,Eastern Canada,Newfoundland and Labrador
101,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Regina SK,SK,2008-07-22 00:00:00,0.0,0.0,0.0,,,2008-07-22 00:00:00,,,,,,,,0.0,0.0,2008-07-22,2008-07-22,0,Western Canada,Saskatchewan
102,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,La Tuque QC,QC,2008-07-22 00:00:00,0.0,0.0,115.0,,,2008-07-22 00:00:00,,,,,,,,0.0,0.0,2008-07-22,2008-07-22,0,Eastern Canada,Quebec
103,Disaster,Natural,Meteorological - Hydrological,Tornado,Winnipeg MB,MB,2008-07-11 00:00:00,0.0,0.0,0.0,,,2008-07-11 00:00:00,,,,,,,,0.0,0.0,2008-07-11,2008-07-11,0,Western Canada,Manitoba
104,Disaster,Natural,Meteorological - Hydrological,Wildfire,Deschambault Lake SK,SK,2008-07-01 00:00:00,0.0,0.0,800.0,,,2008-07-01 00:00:00,,,,,,,,0.0,0.0,2008-07-01,2008-07-01,0,Western Canada,Saskatchewan
105,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Lethbridge AB,AB,2008-07-01 00:00:00,0.0,0.0,0.0,,,2008-07-01 00:00:00,,,,,,,,0.0,0.0,2008-07-01,2008-07-01,0,Western Canada,Alberta
106,Disaster,Natural,Meteorological - Hydrological,Wildfire,Northern Saskatchewan,SK,2008-06-30 00:00:00,0.0,0.0,2800.0,,,2008-06-30 00:00:00,,,,,,,,0.0,0.0,2008-06-30,2008-06-30,0,Western Canada,Saskatchewan
107,Disaster,Natural,Meteorological - Hydrological,Tornado,Lanaudière QC,QC,2008-06-29 00:00:00,0.0,0.0,0.0,,,2008-06-29 00:00:00,,,,,,,,0.0,0.0,2008-06-29,2008-06-29,0,Eastern Canada,Quebec
108,Disaster,Natural,Meteorological - Hydrological,Wildfire,Halifax NS,NS,2008-06-13 00:00:00,0.0,0.0,5000.0,,,2008-06-13 00:00:00,,,,,,,,0.0,0.0,2008-06-13,2008-06-13,0,Eastern Canada,Nova Scotia
109,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Montérégie and Eastern Townships QC,QC,2008-06-10 00:00:00,0.0,0.0,0.0,,,2008-06-10 00:00:00,,,,,,,,0.0,0.0,2008-06-10,2008-06-10,0,Eastern Canada,Quebec
110,Disaster,Natural,Meteorological - Hydrological,Wildfire,Pukatawagan MB,MB,2008-06-10 00:00:00,0.0,0.0,0.0,,,2008-06-10 00:00:00,,,,,,,,0.0,0.0,2008-06-10,2008-06-10,0,Western Canada,Manitoba
111,Disaster,Natural,Meteorological - Hydrological,Flood,Pangnirtung NU,NU,2008-06-08 00:00:00,0.0,0.0,0.0,4900000.0,4096932.5,2008-06-09 00:00:00,4900000.0,,,,,,,0.0,0.0,2008-06-08,2008-06-09,1,Northern Canada,Nunavut
112,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Huntingdon QC,QC,2008-05-31 00:00:00,0.0,0.0,0.0,,,2008-05-31 00:00:00,,,,,,,,0.0,0.0,2008-05-31,2008-05-31,0,Eastern Canada,Quebec
113,Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River NB,NB,2008-05-30 00:00:00,0.0,0.0,1000.0,21000000.0,17558282.2,2008-05-30 00:00:00,21000000.0,,,,,,,0.0,0.0,2008-05-30,2008-05-30,0,Eastern Canada,New Brunswick
114,Disaster,Natural,Meteorological - Hydrological,Wildfire,Norway House and Sherridon MB,MB,2008-05-28 00:00:00,0.0,0.0,3330.0,,,2008-05-28 00:00:00,,,,,,,,0.0,0.0,2008-05-28,2008-05-28,0,Western Canada,Manitoba
115,Disaster,Natural,Meteorological - Hydrological,Flood,High River AB,AB,2008-05-24 00:00:00,0.0,0.0,0.0,,,2008-05-24 00:00:00,,,,,,,,0.0,0.0,2008-05-24,2008-05-24,0,Western Canada,Alberta
116,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southwest Alberta,AB,2008-05-21 00:00:00,0.0,0.0,0.0,9400000.0,7859421.6,2008-05-25 00:00:00,3100000.0,6300000.0,,,,,,0.0,0.0,2008-05-21,2008-05-25,4,Western Canada,Alberta
117,Disaster,Natural,Meteorological - Hydrological,Wildfire,Newbrook AB,AB,2008-05-16 00:00:00,0.0,0.0,150.0,,,2008-05-16 00:00:00,,,,,,,,0.0,0.0,2008-05-16,2008-05-16,0,Western Canada,Alberta
118,Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,"South-Central area of Manitoba (Cartier, Grey, Macdonald, Dufferin, Morris, Montcalm)",MB,2008-05-16 00:00:00,0.0,0.0,0.0,450000.0,376248.9,2008-05-16 00:00:00,450000.0,,,,,,,0.0,0.0,2008-05-16,2008-05-16,0,Western Canada,Manitoba
119,Disaster,Natural,Meteorological - Hydrological,Flood,James Bay ON,ON,2008-05-09 00:00:00,0.0,0.0,1200.0,,,2008-05-09 00:00:00,,,,,,,,0.0,0.0,2008-05-09,2008-05-09,0,Eastern Canada,Ontario
120,Disaster,Natural,Meteorological - Hydrological,Flood,Hay River NT,NT,2008-05-05 00:00:00,0.0,0.0,0.0,460000.0,384610.0,2008-05-06 00:00:00,460000.0,,,,,,,0.0,0.0,2008-05-05,2008-05-06,1,Northern Canada,Northwest Territories
121,Disaster,Natural,Meteorological - Hydrological,Flood,Quebec City QC,QC,2008-04-29 00:00:00,0.0,0.0,335.0,,,2008-04-29 00:00:00,,,,,,,,0.0,0.0,2008-04-29,2008-04-29,0,Eastern Canada,Quebec
122,Disaster,Natural,Meteorological - Hydrological,Flood,Albany River ON,ON,2008-04-25 00:00:00,0.0,0.0,1900.0,,,2008-04-25 00:00:00,,,,,,,,0.0,0.0,2008-04-25,2008-04-25,0,Eastern Canada,Ontario
123,Disaster,Natural,Meteorological - Hydrological,Flood,Trent Hills ON,ON,2008-04-17 00:00:00,0.0,0.0,0.0,,,2008-04-17 00:00:00,,,,,,,,0.0,0.0,2008-04-17,2008-04-17,0,Eastern Canada,Ontario
124,Disaster,Natural,Meteorological - Hydrological,Flood,Belleville ON,ON,2008-04-14 00:00:00,0.0,0.0,0.0,,,2008-04-14 00:00:00,,,,,,,,0.0,0.0,2008-04-14,2008-04-14,0,Eastern Canada,Ontario
125,Disaster,Natural,Meteorological - Hydrological,Flood,Paddockwood SK,SK,2008-04-14 00:00:00,0.0,0.0,0.0,,,2008-04-14 00:00:00,,,,,,,,0.0,0.0,2008-04-14,2008-04-14,0,Western Canada,Saskatchewan
126,Disaster,Natural,Meteorological - Hydrological,Winter Storm,New Brunswick,NB,2008-03-21 00:00:00,0.0,0.0,0.0,,,2008-03-21 00:00:00,,,,,,,,0.0,0.0,2008-03-21,2008-03-21,0,Eastern Canada,New Brunswick
127,Disaster,Natural,Meteorological - Hydrological,Flood,Port Bruce ON,ON,2008-02-18 00:00:00,0.0,0.0,300.0,,,2008-02-18 00:00:00,,,,,,,,0.0,0.0,2008-02-18,2008-02-18,0,Eastern Canada,Ontario
128,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Saint John NB,NB,2008-02-14 00:00:00,0.0,0.0,0.0,,,2008-02-14 00:00:00,,,,,,,,0.0,0.0,2008-02-14,2008-02-14,0,Eastern Canada,New Brunswick
129,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Prince Edward Island,PE,2008-01-28 00:00:00,0.0,0.0,0.0,,,2008-01-28 00:00:00,,,,,,,,0.0,0.0,2008-01-28,2008-01-28,0,Eastern Canada,Prince Edward Island
130,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Quebec,QC,00/01/2008  ,0.0,0.0,0.0,,,2008-01-09 00:00:00,,,,,,,,249000.0,0.0,2008-01-08,2008-01-09,1,Eastern Canada,Quebec
131,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Matane QC,QC,2007-12-17 00:00:00,0.0,0.0,275.0,,,2007-12-17 00:00:00,,,,,,,,0.0,0.0,2007-12-17,2007-12-17,0,Eastern Canada,Quebec
132,Disaster,Natural,Meteorological - Hydrological,Flood,Prince George BC,BC,2007-12-10 00:00:00,0.0,0.0,20.0,7500000.0,6422800.7,2007-12-10 00:00:00,1600000.0,5900000.0,,,,,,0.0,0.0,2007-12-10,2007-12-10,0,Western Canada,British Columbia
133,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Maritimes provinces,Multiple Provinces,2007-12-04 00:00:00,0.0,0.0,0.0,,,2007-12-04 00:00:00,,,,,,,,50000.0,0.0,2007-12-04,2007-12-04,0,Eastern Canada,Multiple Provinces
134,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Vancouver BC,BC,2007-11-12 00:00:00,0.0,0.0,0.0,,,2007-11-12 00:00:00,,,,,,,,0.0,0.0,2007-11-12,2007-11-12,0,Western Canada,British Columbia
135,Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,New Brunswick and Nova Scotia,Multiple Provinces,2007-11-04 00:00:00,0.0,0.0,0.0,,,2007-11-04 00:00:00,,,,,,,,0.0,0.0,2007-11-04,2007-11-04,0,Eastern Canada,Multiple Provinces
136,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Halifax and Lunenburg NS,NS,2007-11-03 00:00:00,0.0,0.0,0.0,2772553.51,2374341.2,2007-11-03 00:00:00,780000.0,1925958.41,,48319.81,,,18275.29,0.0,0.0,2007-11-03,2007-11-03,0,Eastern Canada,Nova Scotia
137,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Gaspé QC,QC,2007-08-15 00:00:00,0.0,0.0,200.0,11600000.0,9933931.8,2007-08-15 00:00:00,11600000.0,,,,,,,0.0,0.0,2007-08-15,2007-08-15,0,Eastern Canada,Quebec
138,Disaster,Natural,Meteorological - Hydrological,Wildfire,Natuashish NL,NL,2007-08-03 00:00:00,0.0,0.0,600.0,,,2007-08-03 00:00:00,,,,,,,,0.0,0.0,2007-08-03,2007-08-03,0,Eastern Canada,Newfoundland and Labrador
139,Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Newfoundland,NL,2007-08-02 00:00:00,0.0,0.0,0.0,,,2007-08-02 00:00:00,,,,,,,,0.0,0.0,2007-08-02,2007-08-02,0,Eastern Canada,Newfoundland and Labrador
140,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"Peninsulas of Avalon, Burin and Bonavista NL",NL,2007-08-01 00:00:00,0.0,0.0,0.0,19400000.0,16613644.5,2007-08-01 00:00:00,19400000.0,,,,,,,0.0,0.0,2007-08-01,2007-08-01,0,Eastern Canada,Newfoundland and Labrador
141,Disaster,Natural,Meteorological - Hydrological,Wildfire,Kootenay BC,BC,2007-08-01 00:00:00,0.0,0.0,9.0,,,2007-08-01 00:00:00,,,,,,,,0.0,0.0,2007-08-01,2007-08-01,0,Western Canada,British Columbia
142,Disaster,Natural,Meteorological - Hydrological,Wildfire,South Indian Lake MB,MB,2007-07-20 00:00:00,0.0,0.0,437.0,,,2007-07-20 00:00:00,,,,,,,,0.0,0.0,2007-07-20,2007-07-20,0,Western Canada,Manitoba
143,Disaster,Natural,Meteorological - Hydrological,Tornado,Elie MB,MB,2007-06-22 00:00:00,0.0,0.0,0.0,,,2007-06-22 00:00:00,,,,,,,,0.0,0.0,2007-06-22,2007-06-22,0,Western Canada,Manitoba
144,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"Municipalities of Pipestone, Sifton, Cameron, White water, Morton, Riverside, Turtle Mountain, Strathcona and Argyle and the Whiteshell Provincial Park MB",MB,2007-06-22 00:00:00,0.0,0.0,0.0,650000.0,556642.7,2007-06-22 00:00:00,650000.0,,,,,,,0.0,0.0,2007-06-22,2007-06-22,0,Western Canada,Manitoba
145,Disaster,Natural,Meteorological - Hydrological,Wildfire,Happy Valley - Goose Bay NL,NL,2007-06-17 00:00:00,0.0,0.0,600.0,,,2007-06-17 00:00:00,,,,,,,,0.0,0.0,2007-06-17,2007-06-17,0,Eastern Canada,Newfoundland and Labrador
146,Disaster,Natural,Meteorological - Hydrological,Flood,"Terrace, Smithers & Mount Currie BC",BC,2007-06-05 00:00:00,0.0,0.0,375.0,9600000.0,8221184.9,2007-06-05 00:00:00,9600000.0,,,,,,,0.0,0.0,2007-06-05,2007-06-05,0,Western Canada,British Columbia
147,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"Calgary, Edmonton, St. Albert, the town of Stony Plain, Parkland County, Two Hills County, Kneehill County, Camrose, and the municipal districts of Rocky View and Bighorn AB",AB,2007-06-05 00:00:00,0.0,0.0,0.0,18000000.0,15414721.7,2007-06-05 00:00:00,9100000.0,8900000.0,,,,,,0.0,0.0,2007-06-05,2007-06-05,0,Western Canada,Alberta
148,Disaster,Natural,Meteorological - Hydrological,Wildfire,Sept-Îles QC,QC,2007-05-27 00:00:00,0.0,0.0,1500.0,,,2007-05-27 00:00:00,,,,,,,,0.0,0.0,2007-05-27,2007-05-27,0,Eastern Canada,Quebec
149,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Fishing Lake SK,SK,2007-05-25 00:00:00,0.0,0.0,0.0,,,2007-05-25 00:00:00,,,,,,,,0.0,0.0,2007-05-25,2007-05-25,0,Western Canada,Saskatchewan
150,Disaster,Natural,Meteorological - Hydrological,Wildfire,Northwest Ontario,ON,2007-05-13 00:00:00,0.0,0.0,300.0,,,2007-05-13 00:00:00,,,,,,,,0.0,0.0,2007-05-13,2007-05-13,0,Eastern Canada,Ontario
151,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Fishing Lake SK,SK,2007-04-28 00:00:00,0.0,0.0,0.0,,,2007-04-28 00:00:00,,,,,,,,0.0,0.0,2007-04-28,2007-04-28,0,Western Canada,Saskatchewan
152,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Gatineau QC,QC,2007-04-23 00:00:00,0.0,0.0,0.0,,,2007-04-23 00:00:00,,,,,,,,0.0,0.0,2007-04-23,2007-04-23,0,Eastern Canada,Quebec
153,Disaster,Natural,Meteorological - Hydrological,Flood,Red Earth First Nation SK,SK,2007-04-19 00:00:00,0.0,0.0,700.0,125800000.0,107731777.4,2007-04-19 00:00:00,125800000.0,,,,,,,0.0,0.0,2007-04-19,2007-04-19,0,Western Canada,Saskatchewan
154,Disaster,Natural,Geological,Landslide,Daniels Harbour NL,NL,2007-04-15 00:00:00,0.0,0.0,0.0,5300000.0,4538779.2,2007-04-15 00:00:00,5300000.0,,,,,,,0.0,0.0,2007-04-15,2007-04-15,0,Eastern Canada,Newfoundland and Labrador
155,Disaster,Natural,Meteorological - Hydrological,Flood,Selkirk MB,MB,2007-04-03 00:00:00,0.0,0.0,120.0,,,2007-04-03 00:00:00,,,,,,,,0.0,0.0,2007-04-03,2007-04-03,0,Western Canada,Manitoba
156,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Maple Ridge BC,BC,2007-03-12 00:00:00,0.0,0.0,0.0,,,2007-03-12 00:00:00,,,,,,,,0.0,0.0,2007-03-12,2007-03-12,0,Western Canada,British Columbia
157,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Vancouver Island BC,BC,2006-12-20 00:00:00,0.0,0.0,0.0,,,2006-12-20 00:00:00,,,,,,,,0.0,0.0,2006-12-20,2006-12-20,0,Western Canada,British Columbia
158,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Vancouver BC,BC,2006-12-11 00:00:00,0.0,0.0,0.0,,,2006-12-11 00:00:00,,,,,,,,0.0,0.0,2006-12-11,2006-12-11,0,Western Canada,British Columbia
159,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Russell ON,ON,2006-12-01 00:00:00,0.0,0.0,0.0,,,2006-12-02 00:00:00,,,,,,,,0.0,0.0,2006-12-01,2006-12-02,1,Eastern Canada,Ontario
160,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Ontario and Quebec,Multiple Provinces,2006-10-29 00:00:00,0.0,0.0,0.0,,,2006-10-29 00:00:00,,,,,,,,240000.0,0.0,2006-10-29,2006-10-29,0,Eastern Canada,Multiple Provinces
161,Disaster,Natural,Meteorological - Hydrological,Flood,Saint-Joseph et Vallée QC,QC,2006-10-28 00:00:00,0.0,0.0,240.0,,,2006-10-28 00:00:00,,,,,,,,0.0,0.0,2006-10-28,2006-10-28,0,Eastern Canada,Quebec
162,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Sainte-Anne-des-Plaines QC,QC,2006-08-19 00:00:00,0.0,0.0,600.0,,,2006-08-19 00:00:00,,,,,,,,0.0,0.0,2006-08-19,2006-08-19,0,Eastern Canada,Quebec
163,Disaster,Natural,Meteorological - Hydrological,Wildfire,Cariboo-Chilcotin BC,BC,2006-07-06 00:00:00,0.0,0.0,871.0,,,2006-07-06 00:00:00,,,,,,,,0.0,0.0,2006-07-06,2006-07-06,0,Western Canada,British Columbia
164,Disaster,Natural,Meteorological - Hydrological,Wildfire,Nordegg AB,AB,2006-07-04 00:00:00,0.0,0.0,150.0,,,2006-07-04 00:00:00,,,,,,,,0.0,0.0,2006-07-04,2006-07-04,0,Western Canada,Alberta
165,Disaster,Natural,Meteorological - Hydrological,Wildfire,Tumbler Ridge BC,BC,2006-07-03 00:00:00,0.0,0.0,4000.0,,,2006-07-03 00:00:00,,,,,,,,0.0,0.0,2006-07-03,2006-07-03,0,Western Canada,British Columbia
166,Disaster,Natural,Meteorological - Hydrological,Wildfire,Mistissini QC,QC,2006-06-16 00:00:00,0.0,0.0,3000.0,,,2006-06-16 00:00:00,,,,,,,,0.0,0.0,2006-06-16,2006-06-16,0,Eastern Canada,Quebec
167,Disaster,Natural,Meteorological - Hydrological,Flood,Aklavik NT,NT,2006-05-27 00:00:00,0.0,0.0,300.0,3500000.0,3060495.0,2006-05-27 00:00:00,3500000.0,,,,,,,0.0,0.0,2006-05-27,2006-05-27,0,Northern Canada,Northwest Territories
168,Disaster,Natural,Meteorological - Hydrological,Flood,Slocan River BC,BC,2006-05-20 00:00:00,0.0,0.0,159.0,,,2006-05-20 00:00:00,,,,,,,,0.0,0.0,2006-05-20,2006-05-20,0,Western Canada,British Columbia
169,Disaster,Natural,Meteorological - Hydrological,Flood,Kashechewan ON,ON,2006-04-23 00:00:00,0.0,0.0,1100.0,,,2006-04-23 00:00:00,,,,,,,,0.0,0.0,2006-04-23,2006-04-23,0,Eastern Canada,Ontario
170,Disaster,Natural,Meteorological - Hydrological,Flood,Baie Verte Peninsula NL,NL,2006-04-17 00:00:00,0.0,0.0,0.0,3400000.0,2973052.2,2006-04-17 00:00:00,3400000.0,,,,,,,0.0,0.0,2006-04-17,2006-04-17,0,Eastern Canada,Newfoundland and Labrador
171,Disaster,Natural,Meteorological - Hydrological,Flood,Red Earth SK,SK,2006-04-13 00:00:00,0.0,0.0,1100.0,19100000.0,16701558.2,2006-04-13 00:00:00,19100000.0,,,,,,,0.0,0.0,2006-04-13,2006-04-13,0,Western Canada,Saskatchewan
172,Disaster,Natural,Meteorological - Hydrological,Storm Surge,Delta BC,BC,2006-02-04 00:00:00,0.0,0.0,0.0,,,2006-02-04 00:00:00,,,,,,,,0.0,0.0,2006-02-04,2006-02-04,0,Western Canada,British Columbia
173,Disaster,Natural,Biological,Infestation,Kashechewan ON,ON,2005-10-26 00:00:00,0.0,0.0,1100.0,,,2005-10-26 00:00:00,,,,,,,,0.0,0.0,2005-10-26,2005-10-26,0,Eastern Canada,Ontario
174,Disaster,Natural,Meteorological - Hydrological,Flood,Stephenville NL,NL,2005-09-27 00:00:00,0.0,0.0,200.0,24500000.0,21843925.2,2005-09-27 00:00:00,24500000.0,,,,,,,0.0,0.0,2005-09-27,2005-09-27,0,Eastern Canada,Newfoundland and Labrador
175,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"Lorette River, Quebec City QC",QC,2005-09-26 00:00:00,0.0,0.0,700.0,,,2005-09-26 00:00:00,,,,,,,,0.0,0.0,2005-09-26,2005-09-26,0,Eastern Canada,Quebec
176,Disaster,Natural,Biological,Epidemic,Toronto ON,ON,2005-09-24 00:00:00,23.0,112.0,0.0,,,2005-09-24 00:00:00,,,,,,,,0.0,0.0,2005-09-24,2005-09-24,0,Eastern Canada,Ontario
177,Disaster,Natural,Meteorological - Hydrological,Flood,Quebec,QC,2005-08-31 00:00:00,0.0,0.0,0.0,8300000.0,7400186.9,2005-08-31 00:00:00,8300000.0,,,,,,,0.0,0.0,2005-08-31,2005-08-31,0,Eastern Canada,Quebec
178,Disaster,Natural,Meteorological - Hydrological,Wildfire,Kelowna BC,BC,2005-08-28 00:00:00,0.0,0.0,530.0,,,2005-08-28 00:00:00,,,,,,,,0.0,0.0,2005-08-28,2005-08-28,0,Western Canada,British Columbia
179,Disaster,Natural,Meteorological - Hydrological,Tornado,Southern Ontario,ON,2005-08-19 00:00:00,0.0,4.0,0.0,500000000.0,445794392.5,2005-08-19 00:00:00,,,,,,500000000.0,,0.0,2.0,2005-08-19,2005-08-19,0,Eastern Canada,Ontario
180,Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"Meadow Lake to the South and Stony Rapids to the North, and between the Alberta border to the West and the Manitoba border to the East.",Multiple Provinces,2005-07-23 00:00:00,0.0,0.0,0.0,3200000.0,2853084.1,2005-07-25 00:00:00,1100000.0,2100000.0,,,,,,0.0,0.0,2005-07-23,2005-07-25,2,Western Canada,Multiple Provinces
181,Disaster,Natural,Meteorological - Hydrological,Flood,"Cumberland House, Cumberland House Cree First Nation SK",SK,2005-06-23 00:00:00,0.0,0.0,1000.0,11500000.0,10253271.0,2005-06-23 00:00:00,11500000.0,,,,,,,0.0,0.0,2005-06-23,2005-06-23,0,Western Canada,Saskatchewan
182,Disaster,Natural,Meteorological - Hydrological,Flood,"High River, City of Calgary, City of Red Deer, Red Deer County, Drumheller, Black Diamond, Pincher Creek, Fort Macleod, Okotoks, Turner Valley, Sundre, Mountainview County, District of Foothills, Clearwater County, Siksika First Nation, Tsuu T'ina First Nation AB",AB,2005-06-08 00:00:00,2.0,0.0,7028.0,142100000.0,126694766.4,2005-06-08 00:00:00,142100000.0,,,,,,,0.0,0.0,2005-06-08,2005-06-08,0,Western Canada,Alberta
183,Disaster,Natural,Meteorological - Hydrological,Wildfire,"Chibougamau, James Bay QC",QC,2005-06-05 00:00:00,0.0,0.0,967.0,,,2005-06-05 00:00:00,,,,,,,,0.0,0.0,2005-06-05,2005-06-05,0,Eastern Canada,Quebec
184,Disaster,Natural,Meteorological - Hydrological,Flood,"Regional municipalities of Daly, Sifton, Blanshard, Brandon, Strathclair and Woodworth, Oak Lake, Rivers and Dominion City, Melita, Elphinstone, Rural Municipality of Franklin and the town of Deloraine and The Pas MB",MB,2005-06-02 00:00:00,0.0,0.0,1300.0,40500000.0,36109345.8,2005-06-02 00:00:00,40500000.0,,,,,,,0.0,0.0,2005-06-02,2005-06-02,0,Western Canada,Manitoba
185,Disaster,Natural,Meteorological - Hydrological,Wildfire,Chisasibi QC,QC,2005-05-29 00:00:00,0.0,0.0,600.0,,,2005-05-29 00:00:00,,,,,,,,0.0,0.0,2005-05-29,2005-05-29,0,Eastern Canada,Quebec
186,Disaster,Natural,Meteorological - Hydrological,Flood,Bridgewater NS,NS,2005-05-25 00:00:00,0.0,0.0,100.0,1447904.0,1290935.0,2005-05-25 00:00:00,510004.0,937900.0,,,,,,0.0,0.0,2005-05-25,2005-05-25,0,Eastern Canada,Nova Scotia
187,Disaster,Natural,Meteorological - Hydrological,Flood,Fort Good Hope NT,NT,2005-05-11 00:00:00,0.0,0.0,50.0,920000.0,820261.7,2005-05-14 00:00:00,920000.0,,,,,,,0.0,0.0,2005-05-11,2005-05-14,3,Northern Canada,Northwest Territories
188,Disaster,Natural,Meteorological - Hydrological,Flood,"Fredericton, Jemseg, Sheffield, Maugerville NB",NB,2005-05-01 00:00:00,0.0,0.0,160.0,2278201.0,2031218.5,2005-05-01 00:00:00,768644.0,1509557.0,,,,,,0.0,0.0,2005-05-01,2005-05-01,0,Eastern Canada,New Brunswick
189,Disaster,Natural,Meteorological - Hydrological,Flood,Kashechewan ON,ON,2005-04-23 00:00:00,0.0,0.0,200.0,,,2005-04-23 00:00:00,,,,,,,,0.0,0.0,2005-04-23,2005-04-23,0,Eastern Canada,Ontario
190,Disaster,Natural,Meteorological - Hydrological,Winter Storm,Newfoundland,NL,2005-03-30 00:00:00,0.0,0.0,0.0,430000.0,383383.2,2005-03-31 00:00:00,430000.0,,,,,,,0.0,0.0,2005-03-30,2005-03-31,1,Eastern Canada,Newfoundland and Labrador
191,Disaster,Natural,Geological,Landslide,North Vancouver BC,BC,2005-01-19 00:00:00,1.0,1.0,300.0,4200000.0,3744672.9,2005-01-19 00:00:00,4200000.0,,,,,,,0.0,0.0,2005-01-19,2005-01-19,0,Western Canada,British Columbia
192,Disaster,Natural,Meteorological - Hydrological,Storm Surge,Kings County PE,PE,2004-12-27 00:00:00,0.0,0.0,0.0,,,2004-12-27 00:00:00,,,,,,,,0.0,0.0,2004-12-27,2004-12-27,0,Eastern Canada,Prince Edward Island
